mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,chroma_stftmean,chroma_stftvar,chroma_cqtmean,chroma_cqtvar,chroma_censmean,chroma_censvar,melspectrogrammean,melspectrogramvar,rmsmean,rmsvar,spectral_centroidmean,spectral_centroidvar,spectral_bandwidthmean,spectral_bandwidthvar,spectral_contrastmean,spectral_contrastvar,spectral_rolloffmean,spectral_rolloffvar,file_name,genre
-111.62213897705078,82.2491455078125,13.051350593566895,31.925334930419922,23.684825897216797,-0.5329459309577942,12.033108711242676,3.6621603965759277,-5.739371299743652,3.3419153690338135,1.4315191507339478,0.7713819742202759,0.5497472286224365,-1.1433072090148926,-1.7450072765350342,0.558142364025116,-2.329376220703125,-4.6182427406311035,-0.6183298230171204,-4.937383651733398,0.40024942,0.08268221,0.34955928,0.063887216,0.23741603,0.026966969,2.8775656,212.56342,0.11321748,0.0005844507,2634.2236070027966,820604.1590638269,2898.649215204361,233526.0153111532,18.542732923563527,18.367241209787565,5808.127730296549,4557240.099697613,country.00041.wav,country
-101.2879409790039,84.11575317382812,7.775730609893799,30.372739791870117,13.849443435668945,11.625495910644531,-0.11909639090299606,-4.936893463134766,-2.364722967147827,-1.9683380126953125,-8.188102722167969,2.820075750350952,0.5401414632797241,-6.793808460235596,-4.316277980804443,-4.580698490142822,-9.840426445007324,-5.685386657714844,-10.406917572021484,-7.512467861175537,0.39165658,0.085337706,0.48716918,0.05587637,0.2671949,0.011940226,3.1997738,192.67464,0.11766618,0.00049675687,2387.972038530552,345802.9792534963,2716.617762006024,119167.97531312349,19.403496163256186,28.93939395414564,5391.869097574681,1645358.802792711,country.00042.wav,country
-101.19267272949219,85.44992065429688,-19.701740264892578,20.57063102722168,9.99232292175293,7.598465919494629,0.10015670955181122,3.403209924697876,0.05630745738744736,1.5763916969299316,-1.4527314901351929,-1.2911733388900757,2.135674476623535,-4.789595127105713,-0.3090057969093323,-0.43619611859321594,-4.890273571014404,-2.9875900745391846,1.0863555669784546,-1.4590399265289307,0.4031196,0.082293734,0.5638498,0.053876735,0.27342492,0.008572146,2.043973,129.30324,0.094972506,0.0014658818,2530.499843687951,392470.69940871553,2491.290219934562,133467.0807599269,18.298880835640144,15.830543796237992,5070.286613163428,1824966.6711631776,country.00043.wav,country
-162.78079223632812,119.89014434814453,-2.9078404903411865,20.508930206298828,27.810161590576172,5.490170001983643,6.040869235992432,1.191266655921936,-3.6965749263763428,0.35227885842323303,4.416835308074951,-0.4102477729320526,2.4561374187469482,2.1403534412384033,-1.604826807975769,3.623598575592041,-3.4616482257843018,-2.5604686737060547,5.641750335693359,-3.6429383754730225,0.3600969,0.08533578,0.29454094,0.0781934,0.20765656,0.040212087,3.1361206,223.807,0.11364318,0.0014145509,1729.7885873441894,561460.148997314,2247.6077330462153,303716.5514929604,21.60676997522552,22.658319455652894,3359.5210878589037,2989411.486435498,country.00044.wav,country
-61.22266387939453,71.25141906738281,-17.03792381286621,17.11426544189453,5.051262378692627,-4.211960315704346,-1.6805955171585083,1.181888461112976,-0.8543822169303894,4.96776819229126,-1.7029342651367188,4.84189510345459,-0.16024239361286163,-2.081926107406616,-0.2735987901687622,-5.322598934173584,0.23067082464694977,-0.09922012686729431,-3.945604085922241,-0.922584593296051,0.3455366,0.09266484,0.46693,0.06166506,0.26201355,0.014682245,4.6688957,589.08594,0.14658697,0.0017822358,2777.488240661974,530512.4475938589,2647.8062085520432,118811.00128305753,18.842895931372453,22.18417702985864,5622.539164461282,1954303.5725291984,country.00045.wav,country
-126.90664672851562,103.49356842041016,-31.8978214263916,58.72883605957031,-1.961522102355957,-3.1359188556671143,-2.942936658859253,0.360237717628479,-3.0343477725982666,-0.8273261189460754,5.58687162399292,-10.137715339660645,0.7289896011352539,-1.6241793632507324,-10.05697250366211,-5.220810413360596,-9.046826362609863,-4.746721267700195,-1.0361560583114624,-2.8451080322265625,0.37417582,0.08567185,0.44060543,0.06972597,0.24806476,0.02179721,2.1787803,85.41516,0.10329493,0.0011063638,2109.4177307680015,299014.1764311714,1933.831427501242,86202.62470734977,20.316065778139723,26.119786675032806,3843.893255601073,819499.7612885999,country.00046.wav,country
-165.5442352294922,117.90447235107422,-33.605472564697266,42.59893035888672,-1.3801004886627197,3.8279640674591064,7.166964054107666,-7.171044826507568,-1.6472125053405762,0.8621200919151306,-12.51009750366211,2.884921073913574,-12.365842819213867,-1.3205844163894653,-6.628704071044922,-8.863540649414062,-5.122060775756836,-8.08714485168457,-4.263749122619629,-0.15570072829723358,0.31027132,0.08304688,0.40162966,0.07576058,0.23317127,0.02896449,1.8683397,135.2424,0.09062656,0.0009786355,1784.038731098896,199665.2846556002,1840.0082751456619,74552.19960991303,21.627331082021414,26.405512281662084,3556.0594456931553,880399.3545104467,country.00047.wav,country
-148.9879608154297,107.24359893798828,11.189903259277344,26.696136474609375,11.397692680358887,-3.8045828342437744,14.0203275680542,-5.876818656921387,-11.048489570617676,2.797104597091675,-8.450596809387207,3.1810462474823,-0.7678390741348267,-12.403870582580566,-6.2924418449401855,-3.3005712032318115,-8.160136222839355,-6.577002048492432,-3.674575090408325,-2.9715988636016846,0.31120387,0.09125737,0.4282923,0.07155256,0.24622731,0.022705443,3.6153035,546.29877,0.11688875,0.0020986607,1939.8088632523286,421875.2750683609,2482.523837974806,163387.01985457938,20.300548962042576,32.191273299697585,4126.805904237964,2361205.758540381,country.00048.wav,country
-110.04325103759766,134.7767791748047,-24.017366409301758,19.40414047241211,-4.4027628898620605,-4.810311794281006,-7.802364826202393,-0.3913302719593048,-5.40698766708374,-2.956292152404785,0.7801951766014099,-4.774831771850586,-0.17851048707962036,-1.692354440689087,-2.407445192337036,-1.964048981666565,-6.93648099899292,-4.072655200958252,-1.9575318098068237,-5.7888078689575195,0.32388186,0.08932168,0.37531766,0.07299684,0.23747428,0.026939295,4.895531,650.1898,0.14351887,0.0016887722,1599.9112025699949,245983.83118062146,1826.2848278437975,129288.22951566237,19.22583060796974,22.69947659746122,3006.7296145410382,1191803.212045084,country.00049.wav,country
-143.0597381591797,121.87437438964844,-13.355456352233887,47.767852783203125,-12.669740676879883,23.367555618286133,-11.009172439575195,18.859142303466797,-13.707747459411621,15.945982933044434,-11.358795166015625,10.28953742980957,-6.009820938110352,2.7351431846618652,-9.286381721496582,4.5098676681518555,-8.319018363952637,4.525360107421875,-6.032662391662598,-2.349008083343506,0.35114315,0.085457355,0.36209977,0.06799843,0.23597954,0.027646985,2.9130263,189.0591,0.10936974,0.0009916148,1780.2063536518049,393495.2064800265,2036.2742187078986,160087.1388659708,22.513592488142386,68.18439947357354,3875.043956641531,1864351.6817596834,country.00050.wav,country
-204.64370727539062,121.9170913696289,-17.759082794189453,46.32514953613281,-1.8045662641525269,17.017440795898438,-14.691548347473145,14.671546936035156,-19.392051696777344,10.927664756774902,-13.475388526916504,1.1953376531600952,-6.209474563598633,-1.68868088722229,-8.694303512573242,-2.513056755065918,-11.337747573852539,0.18536296486854553,-7.2900896072387695,-7.505965232849121,0.27465072,0.095717676,0.285675,0.081195906,0.20097798,0.042941183,2.0529199,160.32666,0.09030824,0.00082840445,1553.0252622823373,374301.48035853653,1848.5877096704628,135587.15176910567,25.226971390158024,44.20677659218025,3167.3210126341355,1446228.0099454545,country.00051.wav,country
-265.2709045410156,138.86660766601562,6.128691673278809,47.47786331176758,-2.387547016143799,21.05124855041504,4.090743541717529,17.65028953552246,-12.01880168914795,15.490483283996582,-1.1288180351257324,7.8953537940979,0.5013675689697266,-0.22529441118240356,-3.8683393001556396,4.057454586029053,-3.107285261154175,3.0066709518432617,-1.3925424814224243,-1.488542914390564,0.3289262,0.08775131,0.246021,0.08058994,0.18524691,0.04901691,1.2199032,41.792233,0.06949131,0.00039248023,1115.6797011223894,229777.80336236558,1662.994993608942,140679.23258063348,23.637131368508435,35.51497466056647,2347.685365610499,1465565.8389949691,country.00052.wav,country
-84.68878936767578,100.96957397460938,-16.019012451171875,51.74445343017578,-17.086820602416992,22.575502395629883,-20.297760009765625,18.90978240966797,-19.486068725585938,15.338604927062988,-17.739526748657227,8.58395004272461,-15.003451347351074,6.433131694793701,-10.280582427978516,3.2798519134521484,-9.553054809570312,4.055354595184326,-5.586521148681641,-0.7046346664428711,0.3733923,0.08464747,0.5149997,0.0571664,0.26934966,0.010784081,4.1054606,401.68646,0.1335271,0.0011280867,2271.851928717389,241087.99159701634,2297.3720366512716,60695.11383819126,21.606294098660538,87.40472723083869,4957.865973027842,920115.8731393071,country.00053.wav,country
-175.0096435546875,115.71355438232422,5.100793838500977,58.1680908203125,-3.307455539703369,29.656007766723633,-10.033721923828125,19.659372329711914,-16.31183624267578,13.744991302490234,-8.83457088470459,7.22251558303833,-8.883325576782227,4.751006126403809,-11.488090515136719,0.9202146530151367,-8.160395622253418,1.1886194944381714,-7.979549407958984,-5.659297466278076,0.31272689,0.08901763,0.30763164,0.08244833,0.2064428,0.040714696,2.7134407,262.73264,0.10427781,0.0008992255,1654.4094241284452,308737.227866208,2105.4593582487328,135526.38226184648,24.00206672765111,54.98869021463022,3907.9599473426624,1774347.2969453596,country.00054.wav,country
-82.94549560546875,122.5311279296875,-16.672252655029297,40.01723861694336,-15.01421070098877,21.675643920898438,-18.2518367767334,18.362712860107422,-17.989063262939453,16.9892520904541,-16.042936325073242,8.533767700195312,-8.709853172302246,10.766406059265137,-4.62398099899292,7.242752552032471,-7.600782871246338,5.296180725097656,-5.509710788726807,-0.1825707107782364,0.35711694,0.08415099,0.46485183,0.055976097,0.2657782,0.012695268,5.691536,659.9819,0.1549709,0.0014862922,1881.2205097000312,161189.22457590018,2116.1645632246054,85105.2698415703,21.97044226127508,76.84647940296179,4111.442888087297,1125027.599105688,country.00055.wav,country
-164.78546142578125,123.44315338134766,4.224730491638184,48.80087661743164,-5.153330326080322,22.848054885864258,-7.809706211090088,19.28812026977539,-11.021052360534668,21.25664710998535,-9.741072654724121,5.161777973175049,-6.143531799316406,5.423233509063721,-9.920733451843262,3.9091339111328125,-7.33053731918335,1.3860341310501099,-8.843820571899414,-3.7325782775878906,0.31912956,0.08410626,0.2636634,0.08048092,0.18915904,0.047552183,4.6566896,541.5416,0.13616844,0.002028644,1468.4574661840363,290049.59121275996,1960.481150493006,162334.8639519675,25.05003803949609,52.51204525277208,3212.660645664153,1971123.8362963242,country.00056.wav,country
-137.86004638671875,121.52003479003906,-13.279322624206543,43.32895278930664,-10.695388793945312,17.859846115112305,-7.9500508308410645,9.101154327392578,-19.791091918945312,9.44209098815918,-19.604745864868164,6.905621528625488,-12.549705505371094,-0.7610514760017395,-9.155740737915039,1.4590725898742676,-8.294413566589355,-3.742793321609497,-6.868957996368408,-0.4740179181098938,0.31506595,0.08675299,0.3039277,0.07880611,0.20795627,0.040087532,4.2398143,426.42657,0.13006952,0.0023557728,1741.8884862990076,327942.50385317847,1985.7526620404985,159432.38578919327,24.661545208613507,65.8915162904804,3791.309273491879,1734294.0484338817,country.00057.wav,country
-101.29830169677734,120.43597412109375,-0.4128393530845642,49.03769302368164,-15.870199203491211,19.877580642700195,-13.0966215133667,18.572927474975586,-15.718033790588379,15.243731498718262,-5.916709899902344,6.655969619750977,-10.362754821777344,7.086759090423584,-8.216911315917969,6.20698881149292,-8.38422966003418,2.926684856414795,-6.658051490783691,-1.3242374658584595,0.34823006,0.086621486,0.38431558,0.07108508,0.23737398,0.026986929,6.6619515,1157.5726,0.16378078,0.0024899375,1796.711976172283,267792.6366657913,2148.582891685147,126491.51780115161,23.11111318464536,77.54648861139148,4165.017763921113,1620094.6064918907,country.00058.wav,country
-185.06336975097656,120.5121078491211,29.720224380493164,56.37221908569336,-3.028254985809326,22.21393394470215,-10.350044250488281,20.05312156677246,-13.67916488647461,9.170145034790039,-6.430171489715576,3.300246477127075,-8.732939720153809,5.003312587738037,-9.221928596496582,3.7827632427215576,-10.196797370910645,5.906748294830322,-4.416693687438965,1.5806317329406738,0.28437814,0.0884003,0.25423193,0.078682765,0.18832187,0.0478682,5.4099007,978.051,0.14542289,0.002381342,1535.4059360676958,563706.9079827248,2011.759876201086,319090.68533346965,24.84710155405546,61.50572869384708,3510.470007522477,4061735.3027913757,country.00059.wav,country
-178.4794921875,130.1080322265625,12.076066017150879,47.04983139038086,2.6116669178009033,24.09943389892578,-4.625374794006348,22.778528213500977,-10.929765701293945,13.534307479858398,-6.806914806365967,8.726393699645996,-6.095906734466553,4.081650733947754,-5.1550679206848145,7.862539768218994,-5.255989074707031,3.9590065479278564,-3.132397413253784,-4.3814592361450195,0.3421015,0.08824841,0.20560093,0.07590427,0.1696361,0.05455693,5.0313363,788.50024,0.14097315,0.0017180074,1373.628372258797,521666.17965490173,1930.5879079919316,299911.1014300106,24.417652442653292,55.11699355701029,3070.4965401138343,3408988.926022233,country.00060.wav,country
-186.33114624023438,135.86915588378906,5.950401306152344,45.837703704833984,-5.776936054229736,22.777603149414062,-12.992676734924316,17.125879287719727,-13.762871742248535,9.738706588745117,-8.365435600280762,6.6548285484313965,-9.085710525512695,5.422781944274902,-6.856297969818115,1.557038426399231,-8.555395126342773,5.4461140632629395,-4.369898319244385,-4.716566562652588,0.3145773,0.08578085,0.25399134,0.07953988,0.18523327,0.04902197,2.9792383,205.71048,0.1072092,0.0014233756,1397.8552410654052,378314.3098126218,1896.199966570267,247754.81101669656,24.302225649330083,52.488536106538454,3101.2558797672564,2762629.3936713967,country.00061.wav,country
-94.15291595458984,109.18757629394531,-11.854671478271484,41.57271957397461,-19.482601165771484,23.833263397216797,-19.930463790893555,20.37279510498047,-17.291353225708008,16.565330505371094,-10.20144271850586,9.387510299682617,-10.04982852935791,7.7985758781433105,-15.087502479553223,3.2730069160461426,-10.46025562286377,7.539283275604248,-5.544066905975342,2.224581718444824,0.39030823,0.086540565,0.47080326,0.05897602,0.2672407,0.011915738,4.049631,396.67245,0.13012476,0.0014431805,2166.605874060237,283523.42874206364,2277.4526931355217,70546.80669638104,21.815555979343106,83.75596531087486,4793.95216656395,1090606.3013688459,country.00062.wav,country
-185.41429138183594,118.49516296386719,17.7957763671875,48.869014739990234,-2.1734659671783447,21.35428237915039,-8.9945650100708,20.533510208129883,-11.412323951721191,9.274986267089844,-5.47816801071167,5.761849880218506,-2.988393545150757,3.4418387413024902,-6.075713634490967,1.271518588066101,-5.935121059417725,7.086093902587891,-2.1568448543548584,4.88772439956665,0.3339356,0.09654079,0.40054494,0.0756742,0.2408122,0.025342815,4.5215216,1034.344,0.1314034,0.0024249053,1614.587917821519,601554.4811190893,2016.516339793157,331179.4739525637,23.41299336914738,64.15368894936263,3657.9216552167923,3626517.55829337,country.00063.wav,country
-217.81781005859375,128.37342834472656,-7.511242866516113,39.28459930419922,-2.5414018630981445,18.173686981201172,-15.148812294006348,16.76080322265625,-15.247552871704102,4.896236419677734,-6.500651836395264,2.9013946056365967,-11.4920015335083,-0.1029253825545311,-10.617552757263184,2.2566463947296143,-9.15938663482666,6.860800743103027,6.236822605133057,3.370307445526123,0.2634866,0.09272189,0.2529265,0.08028123,0.187055,0.048343763,1.7927142,130.19489,0.08254984,0.0010085092,1511.6824072378731,197717.61900647174,1865.111733259854,145847.14053987444,25.028638316880734,42.42684633979012,3237.6494865683003,1268035.297109581,country.00064.wav,country
-250.85716247558594,163.07423400878906,-3.874575138092041,30.15300750732422,5.5890607833862305,7.500940322875977,4.026386260986328,-2.116412878036499,-5.477512836456299,-1.062121033668518,-9.981778144836426,1.8189913034439087,-8.753830909729004,-7.045202732086182,-4.219441890716553,-8.841708183288574,-7.406696319580078,-3.300365447998047,-5.142431259155273,-9.970610618591309,0.28278357,0.09587457,0.26869172,0.084161565,0.1950627,0.045283884,3.7283216,770.62646,0.11052865,0.0038851793,894.5392326361114,162113.99377569414,1195.98525494391,100859.61575050799,24.26200339347267,32.73457826838522,1639.8291921947505,857441.9611785834,country.00065.wav,country
-102.48180389404297,135.68374633789062,-46.88444519042969,32.738887786865234,-11.159095764160156,23.46954345703125,-9.779006958007812,16.897071838378906,-11.684481620788574,13.215306282043457,-7.182966709136963,4.746215343475342,-8.193244934082031,2.592087745666504,-2.995734691619873,6.796084880828857,-2.0677762031555176,3.283618927001953,0.2703116536140442,-4.220293998718262,0.32066837,0.080936946,0.435804,0.059643093,0.25342268,0.01911027,3.9996502,296.26636,0.13644499,0.0014567587,1701.9620057853401,109416.93374692011,1709.5446449286453,60648.94652279156,22.52505760120337,66.95427815881655,3244.6606841828598,601947.9338292856,country.00066.wav,country
-328.71905517578125,167.0304718017578,13.01728630065918,28.82563018798828,11.25177001953125,14.431290626525879,11.699712753295898,7.80141544342041,-11.720728874206543,2.380079984664917,-8.350320816040039,-3.8527913093566895,-6.7398529052734375,-5.761216640472412,-8.24239444732666,-4.542200088500977,-1.0535566806793213,-4.602701663970947,-2.8594977855682373,-2.230309009552002,0.32132056,0.087856315,0.28323796,0.08452106,0.19864573,0.043873217,1.0023962,49.383904,0.055416528,0.0012317117,858.1117095303139,285167.20357278857,1238.219531819357,170930.11940982775,22.637732773019454,33.96496066079025,1446.105305611949,1565561.9717798256,country.00067.wav,country
-229.4932861328125,157.29971313476562,-16.750404357910156,31.88174819946289,-0.10805441439151764,16.648754119873047,1.3576680421829224,12.212552070617676,-3.8637099266052246,6.835824012756348,-4.267375946044922,1.334136962890625,-5.9014387130737305,-4.022868633270264,-5.254188537597656,-4.547410488128662,-6.798797130584717,-4.4025044441223145,-4.171964645385742,-6.340929985046387,0.3492893,0.08988484,0.36253896,0.07501392,0.23415282,0.028505795,1.9911968,136.22087,0.0834524,0.0016125044,1131.0769032518176,193558.24672807858,1458.6956466937386,160825.82025169273,22.79129249976991,38.743978627942454,2216.987316016531,1321352.2064254899,country.00068.wav,country
-217.11801147460938,136.189453125,-10.363229751586914,51.37767028808594,2.5987260341644287,15.119397163391113,-0.6796687841415405,12.281109809875488,-6.229038238525391,7.803084850311279,-5.412613391876221,3.6122782230377197,-2.7987618446350098,-0.34982869029045105,-0.5604938268661499,0.36267775297164917,-2.247920274734497,-2.4954121112823486,4.1853766441345215,0.34537798166275024,0.3521479,0.08620475,0.32849142,0.089643024,0.20992534,0.03926468,2.2479067,367.50983,0.08714103,0.0022035062,1327.7101967128094,174677.00008702738,1632.734167099931,68427.94700281162,24.366614735444518,42.01860014318393,2755.833658098898,719637.4500652099,country.00069.wav,country
-99.3305435180664,117.57579040527344,-29.873355865478516,40.84806823730469,-15.256190299987793,27.98876190185547,-11.962531089782715,13.341765403747559,-11.372491836547852,10.539091110229492,-8.746650695800781,8.420694351196289,-6.837034225463867,0.4468948245048523,-5.3098554611206055,1.6531307697296143,-7.351516246795654,0.5229788422584534,-1.4633933305740356,-5.921336650848389,0.36519969,0.08630764,0.48714778,0.058302287,0.26909617,0.0109205935,5.0158243,1190.694,0.14430228,0.0028005873,1934.7410485390476,250022.6438032155,1970.080580622144,98647.07693298961,22.854567454005977,72.60103315037661,4048.308802204176,1247834.8736160577,country.00070.wav,country
-185.85482788085938,155.2707061767578,-25.015506744384766,20.559324264526367,-3.840679168701172,-0.5795828104019165,-4.573758125305176,-5.901455879211426,-16.531105041503906,-0.44806432723999023,-16.29958152770996,-4.212399482727051,-16.80467987060547,-4.549108505249023,-8.363046646118164,-9.982121467590332,-7.767383098602295,-8.349513053894043,-6.849295139312744,-10.196374893188477,0.29263455,0.085616246,0.3251556,0.07952995,0.21158329,0.038565848,3.9175088,751.1272,0.11837015,0.0039311973,1261.498736765584,333836.72632023087,1396.3977373594857,206556.45222377835,24.729701031450745,48.87885889106683,2422.3354684781034,1561777.8820499843,country.00071.wav,country
-96.24627685546875,131.92442321777344,-26.341777801513672,35.975467681884766,-22.810157775878906,14.495447158813477,-11.845881462097168,11.814582824707031,-21.224220275878906,11.547977447509766,-12.93090534210205,7.188193321228027,-13.94133186340332,2.953544855117798,-5.028311252593994,1.5337491035461426,-4.3915910720825195,2.5518252849578857,-5.360049247741699,-5.971147060394287,0.3450435,0.0841049,0.46862847,0.064909294,0.25934115,0.016075494,5.9280524,774.9002,0.15660793,0.00237498,1711.3330129255453,167513.09894915912,1873.543709342535,89209.40646611733,22.33848728341129,66.57213123791969,3556.5090949463456,1055786.7567034336,country.00072.wav,country
-167.00668334960938,132.4709014892578,-17.308982849121094,46.92164611816406,-3.6383252143859863,20.937959671020508,-8.825931549072266,8.533767700195312,-15.14203929901123,8.10665225982666,-16.94434928894043,6.661935806274414,-10.934708595275879,1.1028379201889038,-6.292038917541504,-3.635859966278076,-7.384878158569336,-2.17081880569458,-3.8352909088134766,-9.659088134765625,0.37485817,0.08209153,0.3990139,0.07279472,0.23790188,0.026736027,2.361807,186.1649,0.09581993,0.0014532905,1548.9063872294403,258417.2885378045,1823.5579310359783,165370.2470136117,23.75566304897919,61.1369088489081,3289.384131199246,1598412.554263998,country.00073.wav,country
-207.2435760498047,130.93798828125,-18.50727081298828,33.301239013671875,-3.9344985485076904,15.381376266479492,-6.393796920776367,2.9486024379730225,-16.781152725219727,7.079055309295654,-8.595192909240723,4.799718379974365,-12.249361038208008,-1.0135844945907593,-4.545796871185303,-6.067824363708496,-5.536672592163086,-2.369281768798828,-6.538888931274414,-5.899744987487793,0.35499328,0.086734995,0.3336032,0.081667475,0.21725617,0.03613309,2.0312307,156.35547,0.08229554,0.002956966,1534.0502230522666,452977.31031523854,1696.9819905063841,202358.74496658906,23.593331739044956,53.223611251795276,3117.7596727269433,1950393.8071357063,country.00074.wav,country
-60.918251037597656,105.47953796386719,-16.908376693725586,40.715721130371094,-15.026839256286621,36.03335189819336,-12.81208324432373,17.487258911132812,-16.74123764038086,11.763030052185059,-10.137153625488281,13.196802139282227,-12.20942211151123,2.349912405014038,-12.192259788513184,6.440945625305176,-1.7899203300476074,6.328356742858887,-1.3317660093307495,-2.799483299255371,0.37187588,0.084580205,0.44944423,0.07208582,0.24784602,0.021905685,7.3650866,1606.0872,0.17967275,0.002891158,2187.1340254374145,152070.05276031097,2241.9570926659226,43123.37286944781,23.39465663818989,91.64022550101635,4840.865571980134,621826.0454935032,country.00075.wav,country
-183.984375,159.7994842529297,-23.137691497802734,43.022621154785156,-9.470625877380371,8.825905799865723,-1.6558594703674316,4.349173545837402,-13.371261596679688,0.8312222361564636,-13.969490051269531,1.4447741508483887,-7.380751609802246,0.6115618944168091,-3.3913934230804443,-3.5919597148895264,-9.069877624511719,-3.1678316593170166,-4.073246955871582,-7.05679178237915,0.29725638,0.0875647,0.34857428,0.07510424,0.23053578,0.030186586,4.0173373,447.56946,0.12828696,0.0027854978,1321.6158526816876,405463.9165460427,1409.93834650134,241520.487107111,23.51369550552959,50.66530870139839,2589.8631226435614,1815443.0866969184,country.00076.wav,country
-118.21475982666016,152.95570373535156,-46.512428283691406,31.12163543701172,-17.298686981201172,6.282561779022217,-3.6962413787841797,13.05859375,-13.142221450805664,15.704862594604492,-13.088501930236816,5.708540439605713,-10.694908142089844,1.0137243270874023,-6.701207160949707,2.5885419845581055,-9.80569076538086,0.15127995610237122,-3.462106227874756,-7.415150165557861,0.3373224,0.08274239,0.44640312,0.06386802,0.2512307,0.020216484,4.071239,288.10764,0.13141257,0.00164043,1513.0709549777368,93521.01209730744,1558.0992064832817,63112.97167578014,23.2376107588975,54.03150587938863,2922.4536869199537,472814.5392947658,country.00077.wav,country
-302.4106750488281,150.11639404296875,-3.713838577270508,26.95195960998535,-0.2614173889160156,13.506061553955078,7.2338948249816895,4.227106094360352,1.757851243019104,6.571225643157959,-0.5007283687591553,7.906126022338867,1.3247038125991821,0.4774177372455597,0.08796775341033936,-3.198491334915161,-1.8258463144302368,0.8787180185317993,0.5783261656761169,-3.1565680503845215,0.3762129,0.09278558,0.2624671,0.076335706,0.19234681,0.046336036,0.64888346,29.672014,0.043314192,0.0010843602,1144.888561549168,327516.47656454385,1443.9709862774546,163791.68646505094,21.72855769413449,33.21689402987615,2223.7570353284514,1694249.5633286964,country.00078.wav,country
-229.05677795410156,180.3300323486328,4.5372114181518555,24.17110824584961,1.0911434888839722,4.01537561416626,-6.006487846374512,1.9028652906417847,-13.129048347473145,0.0159856416285038,-13.500771522521973,1.5909430980682373,-13.422154426574707,-5.687339782714844,-7.6039323806762695,-9.792611122131348,-3.7851264476776123,-4.794851779937744,-4.713455677032471,-2.9597532749176025,0.31031382,0.08514202,0.32559705,0.08992559,0.20127858,0.042820267,3.3705451,304.74374,0.11524875,0.0015863738,963.6542369667934,284229.0332129747,1235.6457271367315,259792.1759714805,23.58994721535543,35.95087611000646,1754.931074173434,1657799.3181406872,country.00079.wav,country
-101.02086639404297,111.6190414428711,-13.149066925048828,44.606807708740234,-5.945529937744141,29.3388671875,-7.944220542907715,19.591711044311523,-22.431093215942383,17.26593589782715,-17.816373825073242,11.403573036193848,-12.458792686462402,1.6445949077606201,-8.516321182250977,2.725517988204956,-7.294423580169678,4.875142574310303,-1.2057087421417236,-1.298793911933899,0.38728356,0.08416823,0.460849,0.056257542,0.2616683,0.014863035,5.525089,681.6934,0.15319121,0.002149592,2049.2462808474193,578649.3980720823,2188.0938979989737,216332.3517469237,22.6188199790006,80.07190139752167,4434.515876504495,2860953.957772116,country.00080.wav,country
-74.15763092041016,107.6103515625,-21.18836784362793,47.216304779052734,-5.984584331512451,17.79499053955078,-20.406625747680664,14.978621482849121,-15.971435546875,15.732458114624023,-14.66434383392334,10.680036544799805,-10.130846977233887,4.451704025268555,-7.649307727813721,6.928254127502441,-9.016342163085938,4.171888828277588,-3.749687433242798,-3.589866876602173,0.37864348,0.08424135,0.48833334,0.056406297,0.26437104,0.013441292,6.7909403,1546.2211,0.16783096,0.0032912823,2102.2901763219265,396067.5782180257,2152.65915610955,111861.51259755886,22.250742904888405,83.34682600274144,4417.928815164588,1766509.0241589977,country.00081.wav,country
-68.57477569580078,101.34968566894531,-16.89940071105957,51.50785446166992,-10.240493774414062,20.05752182006836,-21.787128448486328,15.519600868225098,-18.788991928100586,16.342649459838867,-17.896718978881836,12.11084270477295,-13.195822715759277,3.8828964233398438,-8.87757396697998,5.021826267242432,-9.821200370788574,6.535647392272949,-4.5066094398498535,-1.8112190961837769,0.3858902,0.084244326,0.5277102,0.05064066,0.2751514,0.007625037,6.508523,988.57184,0.16648406,0.0023552906,2253.4147942762393,316127.0070045669,2261.6012388440204,87561.55714797767,21.84506109929097,89.25923996743902,4799.531148038718,1307814.9613537982,country.00082.wav,country
-148.53707885742188,141.28717041015625,-15.904905319213867,44.66475296020508,0.9870616793632507,13.67025375366211,-13.241113662719727,12.654531478881836,-11.708020210266113,12.162337303161621,-10.482789039611816,9.917887687683105,-5.069251537322998,1.3543676137924194,-0.5595954060554504,2.864250898361206,-8.09395980834961,2.112888813018799,-2.4824814796447754,-4.43235969543457,0.31846547,0.08457323,0.28608188,0.0786597,0.20268296,0.04225295,4.288887,482.5991,0.1310126,0.0018252884,1436.111663789828,299333.0303156395,1729.5519565605437,159883.7845313835,23.692415958816497,55.639487639642866,2924.4271475311775,1654230.4215868118,country.00083.wav,country
-80.23084259033203,108.20328521728516,-23.831283569335938,52.62173843383789,-6.413538932800293,15.06437873840332,-17.638652801513672,9.731314659118652,-16.172584533691406,8.904531478881836,-15.960603713989258,8.001686096191406,-10.708484649658203,4.562625408172607,-4.965904712677002,3.987245798110962,-9.806827545166016,2.6839184761047363,-8.187602996826172,-5.236678123474121,0.31969607,0.08479542,0.4460208,0.06439363,0.25692457,0.017323105,7.8644238,1698.7083,0.18060894,0.003435522,1964.956170283403,273120.8461565921,2036.4768024654566,86601.41180597653,23.723845663461933,71.90624211643993,4059.433457801624,1096147.258462799,country.00084.wav,country
